DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
9/2/2014,2.31,QUEENS,1.384,0.2085431,0.3280247,"(40.709653, -73.913775)",DEKALB AVENUE,WOODWARD AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1018111,UNKNOWN,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
8/30/2014,0.845,QUEENS,1.374,0.2231914,0.3966382,"(40.724301, -73.845162)",69 ROAD,108 STREET,,2,0,0,0,0,0,2,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,1018197,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/5/2014,1.212,MANHATTAN,0.064,0.2638075,0.286643,"(40.764918, -73.955157)",YORK AVENUE,EAST 69 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Other Vehicular,Other Vehicular,,,1018934,PASSENGER VEHICLE,TAXI,LIVERY VEHICLE,,
9/5/2014,0.125,STATEN ISLAND,0.311,0.034814,0.0609702,"(40.535924, -74.18083)",ANNADALE ROAD,AMBOY ROAD,,1,0,0,0,0,0,1,0,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,,,1019411,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
9/6/2014,1.93,MANHATTAN,0.024,0.2981304,0.2789296,"(40.79924, -73.96287)",WEST 106 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1019507,PASSENGER VEHICLE,PASSENGER VEHICLE,BUS,,
9/6/2014,1.71,MANHATTAN,0.015,0.2415965,0.2572744,"(40.742707, -73.984526)",PARK AVENUE SOUTH,EAST 27 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1019952,TAXI,TAXI,PASSENGER VEHICLE,,
9/7/2014,1.45,MANHATTAN,0.02,0.265056,0.2875536,"(40.766166, -73.954246)",EAST 71 STREET,YORK AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,1019996,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
9/6/2014,1.655,BRONX,0.453,0.3064493,0.3225742,"(40.807559, -73.919226)",EAST 138 STREET,BROOK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Fatigued/Drowsy,,,1020018,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
9/5/2014,1.414,QUEENS,1.431,0.2045804,0.4356635,"(40.70569, -73.806136)",150 STREET,88 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1020226,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/8/2014,0.805,MANHATTAN,0.281,0.2170145,0.2268003,"(40.718125, -74.015)",CHAMBERS STREET,RIVER TERRACE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1020382,PASSENGER VEHICLE,UNKNOWN,PASSENGER VEHICLE,,
9/7/2014,1.455,MANHATTAN,0.018,0.2632129,0.264604,"(40.764323, -73.977196)",WEST 57 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1020433,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/6/2014,1.346,BRONX,0.473,0.321314,0.3559266,"(40.822424, -73.885873)",BRUCKNER BOULEVARD,WHITTIER STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,Fatigued/Drowsy,,,1020492,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
9/7/2014,2.308,QUEENS,1.384,0.1993893,0.3415985,"(40.700499, -73.900201)",FOREST AVENUE,MYRTLE AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,1020757,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
9/7/2014,2.025,QUEENS,1.378,0.2191711,0.3763256,"(40.720281, -73.865474)",WOODHAVEN BOULEVARD,FURMANVILLE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,1020763,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,
8/9/2014,1.408,QUEENS,1.384,0.1995422,0.3455298,"(40.700652, -73.89627)",60 LANE,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1021316,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/8/2014,1.64,QUEENS,1.384,0.1964813,0.3398703,"(40.697591, -73.90193)",CYPRESS AVENUE,STEPHEN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1021322,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/9/2014,0.63,QUEENS,1.384,0.2111047,0.3306396,"(40.712215, -73.91116)",GRANDVIEW AVENUE,RENE COURT,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1021324,OTHER,OTHER,SPORT UTILITY / STATION WAGON,,
9/9/2014,0.003,QUEENS,1.363,0.2480081,0.471448,"(40.749118, -73.770352)",56 AVENUE,208 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,,,1021409,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
9/9/2014,0.64,MANHATTAN,0.004,0.2052649,0.2346694,"(40.706375, -74.007131)",CEDAR STREET,PEARL STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,,,1021492,MOTORCYCLE,MOTORCYCLE,VAN,,
8/29/2014,1.308,QUEENS,1.101,0.2694173,0.3144964,"(40.770527, -73.927304)",29 AVENUE,21 STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inexperience,,,1021968,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
9/10/2014,2.035,MANHATTAN,0.018,0.2618563,0.2678307,"(40.762966, -73.973969)",WEST 57 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1022093,PEDICAB,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/11/2014,1.245,QUEENS,1.432,0.1997122,0.4522609,"(40.700822, -73.789539)",MERRICK BOULEVARD,105 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,1022406,PASSENGER VEHICLE,UNKNOWN,SMALL COM VEH(4 TIRES),,
9/13/2014,0.136,MANHATTAN,0.015,0.2473275,0.2572396,"(40.748438, -73.98456)",5 AVENUE,WEST 34 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Outside Car Distraction,,,1023163,TAXI,TAXI,TAXI,,
9/13/2014,1.62,QUEENS,1.354,0.2395064,0.4245963,"(40.740616, -73.817204)",60 AVENUE,153 STREET,,1,0,0,0,0,0,1,0,Driver Inexperience,Backing Unsafely,Backing Unsafely,Backing Unsafely,Backing Unsafely,1023544,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
9/14/2014,0.52,QUEENS,1.411,0.2056741,0.4789703,"(40.706784, -73.76283)",HOLLIS AVENUE,195 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1024535,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/15/2014,1.001,QUEENS,1.372,0.2301681,0.3702356,"(40.731278, -73.871564)",WOODHAVEN BOULEVARD,BOOTH STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,1024652,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,VAN,,
9/17/2014,0.92,BROOKLYN,1.211,0.1582277,0.3327353,"(40.659338, -73.909065)",CHESTER STREET,NEWPORT STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Aggressive Driving/Road Rage,,,,1025546,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,
9/15/2014,0.3,STATEN ISLAND,0.311,0.0615608,0.0600808,"(40.562671, -74.181719)",CHATHAM STREET,KENILWORTH AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,Prescription Medication,,,1025844,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
9/17/2014,2.33,MANHATTAN,0,0.2480196,0.2535621,"(40.74913, -73.988238)",6 AVENUE,WEST 33 STREET,,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,Illness,,,1025899,PASSENGER VEHICLE,PASSENGER VEHICLE,OTHER,,
9/16/2014,1.31,BROOKLYN,1.234,0.0829227,0.3068662,"(40.584033, -73.934934)",EMMONS AVENUE,FORD STREET,,2,0,0,0,0,0,2,0,Other Vehicular,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Other Vehicular,1026083,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
9/18/2014,0.7,QUEENS,1.378,0.2238991,0.3626002,"(40.725009, -73.8792)",80 STREET,ELIOT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1026253,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
9/17/2014,0.11,QUEENS,1.354,0.2570379,0.4309107,"(40.758148, -73.810889)",DELAWARE AVENUE,MURRAY STREET,,1,0,0,0,0,0,1,0,Backing Unsafely,Backing Unsafely,Fell Asleep,Fell Asleep,,1026322,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
9/19/2014,1.109,MANHATTAN,0.027,0.276764,0.2900566,"(40.777874, -73.951743)",2 AVENUE,EAST 86 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,1026531,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,
9/19/2014,1.825,QUEENS,1.355,0.2805802,0.3994907,"(40.78169, -73.842309)",126 STREET,20 AVENUE,,2,0,0,0,0,0,2,0,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,,,1026866,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
9/20/2014,0.345,BRONX,0.452,0.3502085,0.3333882,"(40.851319, -73.908412)",EAST TREMONT AVENUE,WALTON AVENUE,,3,0,0,0,0,0,3,0,Alcohol Involvement,Other Vehicular,,,,1027075,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/20/2014,1.92,QUEENS,1.371,0.2539197,0.3691083,"(40.75503, -73.872692)",JUNCTION BOULEVARD,34 AVENUE,,0,0,0,0,0,0,0,0,Illness,Other Vehicular,Illness,,,1027397,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/22/2014,0.4,MANHATTAN,0.008,0.2221688,0.2592758,"(40.723279, -73.982524)",EAST 4 STREET,AVENUE B,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Other Vehicular,Other Vehicular,,,1027461,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/22/2014,1.135,BROOKLYN,1.218,0.1248734,0.2402798,"(40.625983, -74.00152)",65 STREET,13 AVENUE,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,1027718,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
9/23/2014,1.518,BRONX,0.462,0.3747308,0.3386688,"(40.875841, -73.903131)",HEATH AVENUE,WEST 230 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,1028267,BUS,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/23/2014,1.15,QUEENS,1.363,0.2519001,0.4874544,"(40.75301, -73.754346)",57 AVENUE,225 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1028608,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
9/24/2014,0.005,MANHATTAN,0.001,0.2188625,0.2489032,"(40.719973, -73.992897)",DELANCEY STREET,CHRYSTIE STREET,,0,0,0,0,0,0,0,0,Passenger Distraction,Fatigued/Drowsy,Fatigued/Drowsy,,,1028780,SPORT UTILITY / STATION WAGON,TAXI,TAXI,,
9/26/2014,1.605,MANHATTAN,0.016,0.2518891,0.2719126,"(40.752999, -73.969887)",2 AVENUE,EAST 47 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Driver Inattention/Distraction,,,1029053,OTHER,PASSENGER VEHICLE,BUS,,
9/27/2014,1.545,MANHATTAN,0.02,0.2699546,0.2821559,"(40.771065, -73.959644)",3 AVENUE,EAST 74 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Turning Improperly,Other Vehicular,,,1029209,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
9/27/2014,1.655,MANHATTAN,0.021,0.2594905,0.2774858,"(40.760601, -73.964314)",EAST 59 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Failure to Yield Right-of-Way,,,1029211,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/21/2014,0.555,MANHATTAN,0.024,0.2924473,0.274784,"(40.793557, -73.967016)",WEST 97 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Turning Improperly,Outside Car Distraction,,,1029280,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/28/2014,1.015,MANHATTAN,0.023,0.2890765,0.2648945,"(40.790187, -73.976905)",WEST 88 STREET,WEST END AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Prescription Medication,Outside Car Distraction,,,1029289,SPORT UTILITY / STATION WAGON,TAXI,PASSENGER VEHICLE,,
9/26/2014,2.037,MANHATTAN,0.033,0.3602004,0.320568,"(40.86131, -73.921232)",WEST 202 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,1029390,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/27/2014,1.83,BROOKLYN,1.232,0.177168,0.3310451,"(40.678278, -73.910755)",FULTON STREET,ROCKAWAY AVENUE,,7,0,0,0,0,0,7,0,Other Vehicular,Failure to Yield Right-of-Way,,,,1030201,VAN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/22/2014,2.23,BROOKLYN,1.2,0.1877931,0.2608714,"(40.688903, -73.980929)",FLATBUSH AVENUE,FULTON STREET,,2,0,0,0,0,0,2,0,Backing Unsafely,Backing Unsafely,Backing Unsafely,,,1030477,PASSENGER VEHICLE,OTHER,OTHER,,
9/27/2014,2.215,BROOKLYN,1.2,0.1948419,0.2594092,"(40.695952, -73.982391)",TILLARY STREET,PRINCE STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Fatigued/Drowsy,Fatigued/Drowsy,,,1030491,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,,
9/27/2014,0.63,BROOKLYN,1.205,0.2079916,0.3017222,"(40.709102, -73.940078)",SCHOLES STREET,BUSHWICK AVENUE,,2,0,0,0,0,0,2,0,Alcohol Involvement,Other Vehicular,Other Vehicular,,,1030531,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
9/27/2014,1.82,QUEENS,1.384,0.2024771,0.3563435,"(40.703587, -73.885456)",CENTRAL AVENUE,68 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1030738,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/27/2014,1.4,QUEENS,1.355,0.2821172,0.3995774,"(40.783227, -73.842223)",126 STREET,18 AVENUE,,2,0,0,0,0,0,2,0,Driver Inexperience,Driver Inexperience,Fell Asleep,,,1031050,OTHER,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
9/29/2014,2.2,QUEENS,1.692,0.1084598,0.42275,"(40.60957, -73.81905)",CROSSBAY BOULEVARD,EAST 6 ROAD,,1,0,0,0,0,0,1,0,Steering Failure,Steering Failure,Steering Failure,Steering Failure,Steering Failure,1031894,AMBULANCE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
10/1/2014,0.418,MANHATTAN,0.035,0.2580897,0.2571807,"(40.7592, -73.984619)",7 AVENUE,WEST 47 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1032202,TAXI,TAXI,TAXI,,
9/30/2014,2.14,QUEENS,1.412,0.1653424,0.484169,"(40.666452, -73.757631)",NORTH CONDUIT AVENUE,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Turning Improperly,Other Vehicular,,,1032571,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/1/2014,0.53,QUEENS,1.416,0.1742029,0.3984965,"(40.675313, -73.843303)",133 AVENUE,CROSS BAY BOULEVARD,,1,0,0,0,0,0,1,0,Pavement Slippery,Pavement Slippery,Fatigued/Drowsy,,,1032590,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/2/2014,1.655,BRONX,0.453,0.3043814,0.3314974,"(40.805491, -73.910303)",BRUCKNER BOULEVARD,EAST 140 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,,1032848,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,
10/3/2014,1.407,QUEENS,1.69,0.1069971,0.4876667,"(40.608107, -73.754133)",BEACH CHANNEL DRIVE,NAMEOKE AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Driver Inattention/Distraction,Other Vehicular,,,1033053,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
10/3/2014,1.43,MANHATTAN,0.015,0.2492322,0.258626,"(40.750342, -73.983174)",WEST 37 STREET,5 AVENUE,,2,0,0,0,1,0,1,0,Turning Improperly,Failure to Yield Right-of-Way,Fatigued/Drowsy,,,1033288,TAXI,TAXI,BICYCLE,,
10/4/2014,1.8,MANHATTAN,0.127,0.283506,0.2878407,"(40.784616, -73.953959)",EAST 93 STREET,PARK AVENUE,,4,0,0,0,0,0,4,0,Physical Disability,Other Vehicular,Other Vehicular,,,1033317,PASSENGER VEHICLE,TAXI,SPORT UTILITY / STATION WAGON,,
10/4/2014,1.748,MANHATTAN,0.074,0.2738917,0.2787139,"(40.775002, -73.963086)",MADISON AVENUE,EAST 77 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1033849,PASSENGER VEHICLE,TAXI,SPORT UTILITY / STATION WAGON,,
10/4/2014,1.534,BROOKLYN,1.206,0.1770006,0.3441824,"(40.678111, -73.897618)",JAMAICA AVENUE,BUSHWICK AVENUE,,1,0,0,0,0,0,1,0,Other Electronic Device,Other Vehicular,Other Electronic Device,,,1034042,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/5/2014,1.915,MANHATTAN,0.021,0.2624787,0.2703904,"(40.763589, -73.97141)",EAST 59 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1034427,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/6/2014,0.6,BROOKLYN,1.2,0.1923793,0.2626324,"(40.693489, -73.979168)",MYRTLE AVENUE,ASHLAND PLACE,,0,0,0,0,0,0,0,0,Failure to Keep Right,Other Vehicular,Failure to Keep Right,,,1035016,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/5/2014,2.102,QUEENS,1.373,0.2107351,0.3820402,"(40.711845, -73.85976)",WOODHAVEN BOULEVARD,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1035096,VAN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/1/2014,1.91,QUEENS,1.427,0.2238985,0.497352,"(40.725009, -73.744448)",217 STREET,90 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Other Vehicular,Other Vehicular,,,1035124,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/7/2014,0.9,STATEN ISLAND,0.305,0.0743723,0.1191572,"(40.575482, -74.122643)",RICHMOND ROAD,GELDNER AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,1035386,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/7/2014,0.615,MANHATTAN,0.035,0.2582956,0.2566971,"(40.759406, -73.985103)",WEST 47 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1035481,PICK-UP TRUCK,PICK-UP TRUCK,TAXI,,
10/8/2014,1.415,BROOKLYN,1.228,0.0978285,0.2863227,"(40.598939, -73.955477)",EAST 16 STREET,AVENUE U,,0,0,0,0,0,0,0,0,Other Vehicular,Traffic Control Disregarded,Other Vehicular,,,1035636,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
10/9/2014,1.725,MANHATTAN,0.021,0.2592542,0.2680354,"(40.760364, -73.973765)",MADISON AVENUE,EAST 54 STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1036611,TAXI,TAXI,UNKNOWN,,
10/10/2014,0.62,MANHATTAN,0.021,0.2598185,0.272667,"(40.760929, -73.969133)",EAST 57 STREET,LEXINGTON AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1036614,PASSENGER VEHICLE,PASSENGER VEHICLE,VAN,,
10/10/2014,0.615,MANHATTAN,0.018,0.2703541,0.2474538,"(40.771464, -73.994346)",WEST SIDE HIGHWAY,WEST 57 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,,1036615,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
10/10/2014,0.645,MANHATTAN,0.023,0.2834271,0.2682039,"(40.784537, -73.973596)",COLUMBUS AVENUE,WEST 83 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1036638,SMALL COM VEH(4 TIRES),TAXI,SMALL COM VEH(4 TIRES),,
10/9/2014,2.315,BRONX,0.452,0.3549964,0.3353468,"(40.856106, -73.906453)",WEST 181 STREET,DAVIDSON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,1036694,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/11/2014,0.243,BRONX,0.472,0.3203221,0.3623959,"(40.821432, -73.879404)",STORY AVENUE,EVERGREEN AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,Pavement Slippery,,1037106,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
10/12/2014,0.43,MANHATTAN,0.039,0.3571633,0.3099832,"(40.858273, -73.931817)",BROADWAY,WEST 193 STREET,,1,0,0,0,0,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Driver Inexperience,,,1037534,UNKNOWN,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
10/11/2014,0.437,QUEENS,1.384,0.2030149,0.3318839,"(40.704125, -73.909916)",GROVE STREET,SENECA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,1037705,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
10/12/2014,0.13,QUEENS,1.378,0.2227506,0.3712495,"(40.723861, -73.87055)",63 AVENUE,84 PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,1037713,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/13/2014,0.035,BROOKLYN,1.229,0.1230608,0.2713285,"(40.624171, -73.970471)",OCEAN PARKWAY,AVENUE J,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Other Vehicular,Other Vehicular,,,1037960,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
9/12/2013,2.2,BRONX,0.461,0.3455481,0.3823606,"(40.846658, -73.859439)",BRONXDALE AVENUE,MORRIS PARK AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Device Improper/Non-Working,Traffic Control Device Improper/Non-Working,Traffic Control Device Improper/Non-Working,,,105686,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
