DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/23/2014,7:05,QUEENS,11423,40.7122191,-73.7643218,"(40.712219, -73.764322)",195 PLACE,WOODHULL AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Lost Consciousness,Other Vehicular,,,3000272,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
01/15/2014,11:00,STATEN ISLAND,10314,40.6092899,-74.117425,"(40.60929, -74.117425)",SCHMIDTS LANE,TODT HILL ROAD,,0,0,0,0,0,0,0,0,Pavement Slippery,Failure to Yield Right-of-Way,Pavement Slippery,,,300694,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/12/2013,17:30,MANHATTAN,10017,40.7524109,-73.9783479,"(40.752411, -73.978348)",EAST 42 STREET,VANDERBILT AVENUE,,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,30286,UNKNOWN,SPORT UTILITY / STATION WAGON,TAXI,SPORT UTILITY / STATION WAGON,TAXI
03/15/2014,7:11,MANHATTAN,10128,40.7756063,-73.9442784,"(40.775606, -73.944278)",EAST 87 STREET,EAST END AVENUE,,1,0,0,0,0,0,1,0,Failure to Keep Right,Other Vehicular,Other Vehicular,,,304742,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
03/09/2014,12:25,MANHATTAN,10030,40.8177613,-73.9474405,"(40.817761, -73.94744)",WEST 136 STREET,EDGECOMBE AVENUE,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,304959,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/14/2014,8:00,BRONX,10456,40.8240665,-73.9087095,"(40.824067, -73.908709)",3 AVENUE,EAST 163 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,Other Vehicular,,,305095,PASSENGER VEHICLE,OTHER,SPORT UTILITY / STATION WAGON,,
03/11/2014,16:00,BRONX,10456,40.8363929,-73.9158697,"(40.836393, -73.91587)",GRAND CONCOURSE,EAST 169 STREET,,1,0,0,0,0,0,1,0,Outside Car Distraction,Other Electronic Device,,,,305173,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
06/25/2013,16:10,MANHATTAN,10013,40.7161873,-74.0092059,"(40.716187, -74.009206)",HUDSON STREET,READE STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3052,UNKNOWN,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
03/16/2014,16:24,BROOKLYN,11218,40.6387951,-73.9707389,"(40.638795, -73.970739)",CORTELYOU ROAD,EAST 8 STREET,,1,0,0,0,0,0,1,0,Traffic Control Device Improper/Non-Working,Traffic Control Device Improper/Non-Working,,,,305702,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/15/2014,10:35,BROOKLYN,11217,40.6856595,-73.9856891,"(40.68566, -73.985689)",BOND STREET,DEAN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Backing Unsafely,,,,306366,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/12/2014,23:00,QUEENS,11413,40.6706329,-73.7564262,"(40.670633, -73.756426)",SPRINGFIELD BOULEVARD,141 ROAD,,2,0,0,0,0,0,2,0,Turning Improperly,Other Vehicular,Other Vehicular,,,307303,VAN,PICK-UP TRUCK,PASSENGER VEHICLE,,
11/10/2013,0:00,MANHATTAN,10033,40.8442462,-73.9337142,"(40.844246, -73.933714)",WEST 175 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Other Vehicular,Other Vehicular,,,307733,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/21/2014,11:50,BROOKLYN,11218,40.640626,-73.9862933,"(40.640626, -73.986293)",13 AVENUE,39 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,309411,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
11/14/2013,20:20,MANHATTAN,10017,40.7521198,-73.9776766,"(40.75212, -73.977677)",PARK AVENUE,EAST 42 STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,,,30962,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/24/2014,15:00,BROOKLYN,11224,40.5798272,-73.9762114,"(40.579827, -73.976211)",NEPTUNE AVENUE,WEST 8 STREET,,1,0,1,0,0,0,0,0,Other Vehicular,Unsafe Speed,Other Vehicular,,,310689,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
11/25/2014,18:29,MANHATTAN,10014,40.7271556,-74.0055454,"(40.727156, -74.005545)",VARICK STREET,CHARLTON STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Driver Inexperience,Other Vehicular,,3125433,SPORT UTILITY / STATION WAGON,OTHER,PASSENGER VEHICLE,LIVERY VEHICLE,
11/25/2014,6:40,BROOKLYN,11234,40.6189499,-73.9268779,"(40.61895, -73.926878)",AVENUE N,UTICA AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3125692,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,UNKNOWN,,
03/28/2014,17:55,BRONX,10463,40.874618,-73.9047096,"(40.874618, -73.90471)",WEST 229 STREET,BAILEY AVENUE,,4,0,0,0,0,0,4,0,Other Electronic Device,Other Vehicular,Other Vehicular,,,312597,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
11/24/2014,18:40,QUEENS,11373,40.7367523,-73.8776702,"(40.736752, -73.87767)",QUEENS BOULEVARD,GRAND AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,Fatigued/Drowsy,,,3126028,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/29/2014,4:50,BROOKLYN,11232,40.6461603,-73.9984649,"(40.64616, -73.998465)",8 AVENUE,41 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,312625,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/26/2014,19:05,MANHATTAN,10065,40.7618573,-73.9634255,"(40.761857, -73.963425)",EAST 61 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,Lost Consciousness,,,3126786,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/27/2014,1:45,BROOKLYN,11204,40.6116143,-73.974583,"(40.611614, -73.974583)",63 STREET,DAHILL ROAD,,0,0,0,0,0,0,0,0,Prescription Medication,Traffic Control Disregarded,Prescription Medication,,,3126876,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/26/2014,22:15,BROOKLYN,11226,40.6508869,-73.964654,"(40.650887, -73.964654)",PARADE PLACE,CATON AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Driver Inexperience,Driver Inexperience,Driver Inexperience,Driver Inexperience,3126915,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
11/28/2014,16:15,MANHATTAN,10016,40.7444983,-73.9811076,"(40.744498, -73.981108)",EAST 31 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,Outside Car Distraction,,,3127177,PASSENGER VEHICLE,MOTORCYCLE,PASSENGER VEHICLE,,
11/27/2014,3:00,QUEENS,11362,40.755749,-73.7367609,"(40.755749, -73.736761)",244 STREET,61 AVENUE,,0,0,0,0,0,0,0,0,Failure to Keep Right,Failure to Keep Right,Failure to Keep Right,,,3128038,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
11/27/2014,14:00,QUEENS,11364,40.7370896,-73.7565261,"(40.73709, -73.756526)",BELL BOULEVARD,77 AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3128043,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/29/2014,18:30,BRONX,10465,40.8566039,-73.8264573,"(40.856604, -73.826457)",PELHAM PARKWAY,BRUCKNER EXPRESSWAY,,5,0,0,0,0,0,5,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3128204,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/29/2014,16:30,QUEENS,11105,40.7806064,-73.9122102,"(40.780606, -73.91221)",21 AVENUE,CRESCENT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,3128479,SPORT UTILITY / STATION WAGON,TAXI,TAXI,SPORT UTILITY / STATION WAGON,
11/28/2014,14:30,MANHATTAN,10036,40.7580218,-73.9817932,"(40.758022, -73.981793)",WEST 47 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3128592,PASSENGER VEHICLE,TAXI,OTHER,,
12/01/2014,13:00,MANHATTAN,10075,40.7749666,-73.9567966,"(40.774967, -73.956797)",EAST 80 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Other Vehicular,Lost Consciousness,,,3128621,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/01/2014,13:20,MANHATTAN,10022,40.7606005,-73.9643142,"(40.760601, -73.964314)",2 AVENUE,EAST 59 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3128622,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/29/2014,3:29,MANHATTAN,10040,40.8646639,-73.928889,"(40.864664, -73.928889)",BROADWAY,ARDEN STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,Outside Car Distraction,Alcohol Involvement,,,3128678,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/01/2014,11:15,BRONX,10475,40.8760226,-73.8338592,"(40.876023, -73.833859)",BAYCHESTER AVENUE,DONIZETTI PLACE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,Fatigued/Drowsy,,,3128697,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,,
12/03/2014,17:45,MANHATTAN,10022,40.7589494,-73.9684806,"(40.758949, -73.968481)",EAST 55 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3129787,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/03/2014,8:58,BROOKLYN,11213,40.6771998,-73.9414621,"(40.6772, -73.941462)",PACIFIC STREET,KINGSTON AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,3130043,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,OTHER,
12/03/2014,7:25,BROOKLYN,11213,40.6750391,-73.9305297,"(40.675039, -73.93053)",UTICA AVENUE,BERGEN STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,,3130045,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/03/2014,18:00,BRONX,10451,40.8275118,-73.9249432,"(40.827512, -73.924943)",EAST 161 STREET,GERARD AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,3130510,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/03/2014,17:45,MANHATTAN,10022,40.7589494,-73.9684806,"(40.758949, -73.968481)",EAST 55 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3131016,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
11/24/2014,7:00,BROOKLYN,11233,40.6683725,-73.9226314,"(40.668373, -73.922631)",EASTERN PARKWAY,RALPH AVENUE,,3,0,0,0,0,0,3,0,Pavement Slippery,Outside Car Distraction,Outside Car Distraction,,,3131241,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/05/2014,8:20,BROOKLYN,11213,40.6771998,-73.9414621,"(40.6772, -73.941462)",PACIFIC STREET,KINGSTON AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,,3131245,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/06/2014,15:25,MANHATTAN,10128,40.7807536,-73.9525754,"(40.780754, -73.952575)",EAST 89 STREET,3 AVENUE,,3,0,0,0,0,0,3,0,Fell Asleep,Traffic Control Disregarded,Other Vehicular,Other Vehicular,,3131547,SPORT UTILITY / STATION WAGON,TAXI,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,
12/06/2014,2:45,QUEENS,11358,40.7525381,-73.7860479,"(40.752538, -73.786048)",47 AVENUE,195 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,Other Vehicular,,,3131943,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/08/2014,14:20,MANHATTAN,10028,40.777874,-73.9517434,"(40.777874, -73.951743)",EAST 86 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,3132684,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
12/07/2014,10:15,BRONX,10452,40.8386842,-73.9229754,"(40.838684, -73.922975)",SHAKESPEARE AVENUE,WOODYCREST AVENUE,,2,0,0,0,0,0,2,0,Other Vehicular,Alcohol Involvement,Other Vehicular,,,3132758,UNKNOWN,UNKNOWN,UNKNOWN,,
12/08/2014,6:30,BRONX,10457,40.8467834,-73.907388,"(40.846783, -73.907388)",EAST 175 STREET,WEEKS AVENUE,,1,0,0,0,0,0,1,0,Failure to Keep Right,Other Vehicular,Other Vehicular,Other Vehicular,,3132782,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,SPORT UTILITY / STATION WAGON,
12/08/2014,0:05,MANHATTAN,10018,40.7583388,-73.9964084,"(40.758339, -73.996408)",10 AVENUE,WEST 40 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3133295,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/09/2014,10:34,MANHATTAN,10033,40.8504481,-73.9366612,"(40.850448, -73.936661)",BENNETT AVENUE,WEST 181 STREET,,0,0,0,0,0,0,0,0,Accelerator Defective,Other Vehicular,Other Vehicular,,,3133401,SPORT UTILITY / STATION WAGON,UNKNOWN,SPORT UTILITY / STATION WAGON,,
12/09/2014,0:40,BROOKLYN,11211,40.7107162,-73.9535811,"(40.710716, -73.953581)",BORINQUEN PLACE,KEAP STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,,,3133674,LARGE COM VEH(6 OR MORE TIRES),TAXI,PASSENGER VEHICLE,,
12/10/2014,15:21,MANHATTAN,10036,40.7548409,-73.9841185,"(40.754841, -73.984118)",WEST 42 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,Other Vehicular,,,3133990,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/09/2014,16:56,BROOKLYN,11238,40.6775274,-73.9637097,"(40.677527, -73.96371)",WASHINGTON AVENUE,SAINT MARKS AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3134308,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/09/2014,20:10,QUEENS,11411,40.6931398,-73.7448478,"(40.69314, -73.744848)",SPRINGFIELD BOULEVARD,FRANCIS LEWIS BOULEVARD,,2,0,0,0,0,0,2,0,Pavement Slippery,Other Vehicular,Other Vehicular,,,3134388,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
04/01/2014,20:55,MANHATTAN,10065,40.7614858,-73.9605992,"(40.761486, -73.960599)",EAST 62 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,Fatigued/Drowsy,,,313456,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,TAXI,,
12/10/2014,21:54,MANHATTAN,10001,40.7497883,-73.9877686,"(40.749788, -73.987769)",WEST 34 STREET,6 AVENUE,,7,0,5,0,0,0,2,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,3134589,OTHER,OTHER,OTHER,OTHER,OTHER
12/11/2014,17:20,MANHATTAN,10128,40.7807536,-73.9525754,"(40.780754, -73.952575)",EAST 89 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3134646,SPORT UTILITY / STATION WAGON,VAN,SPORT UTILITY / STATION WAGON,,
12/10/2014,15:43,QUEENS,11355,40.754277,-73.8353792,"(40.754277, -73.835379)",SANFORD AVENUE,MAPLE AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Fell Asleep,Other Vehicular,,,3135078,PASSENGER VEHICLE,VAN,SPORT UTILITY / STATION WAGON,,
12/11/2014,11:00,QUEENS,11355,40.7518015,-73.8173101,"(40.751802, -73.81731)",HOLLY AVENUE,ROBINSON STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Fell Asleep,,,3135087,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/10/2014,19:30,BRONX,10453,40.8500215,-73.9212598,"(40.850022, -73.92126)",UNDERCLIFF AVENUE,WEST 176 STREET,,2,0,0,0,0,0,2,0,Other Vehicular,Pavement Slippery,Other Vehicular,,,3135372,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/12/2014,14:17,QUEENS,11434,40.6596509,-73.7738282,"(40.659651, -73.773828)",FARMERS BOULEVARD,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Outside Car Distraction,,,3135673,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,VAN,,
12/12/2014,12:15,QUEENS,11356,40.7816887,-73.843212,"(40.781689, -73.843212)",125 STREET,20 AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Fatigued/Drowsy,Fell Asleep,Fell Asleep,,3135716,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
12/12/2014,20:50,MANHATTAN,10128,40.7807536,-73.9525754,"(40.780754, -73.952575)",3 AVENUE,EAST 89 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Outside Car Distraction,Other Vehicular,,,3135923,LIVERY VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
12/14/2014,10:40,MANHATTAN,10016,40.7470784,-73.9813415,"(40.747078, -73.981341)",PARK AVENUE,EAST 34 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,Outside Car Distraction,,,3136424,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,VAN,,
12/15/2014,1:40,MANHATTAN,10128,40.7825701,-73.9452114,"(40.78257, -73.945211)",EAST 95 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3137658,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/16/2014,18:40,QUEENS,11373,40.7334973,-73.8703694,"(40.733497, -73.870369)",QUEENS BOULEVARD,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,,,3138795,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,BICYCLE,,
12/18/2014,14:35,BRONX,10453,40.8494529,-73.9059999,"(40.849453, -73.906)",GRAND CONCOURSE,EAST TREMONT AVENUE,,1,0,0,0,0,0,1,0,Outside Car Distraction,Other Vehicular,Glare,,,3139106,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/19/2014,17:25,MANHATTAN,10065,40.7649883,-73.9611495,"(40.764988, -73.961149)",2 AVENUE,EAST 66 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Driver Inattention/Distraction,Other Vehicular,,,3139565,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/19/2014,13:49,BRONX,10456,40.8306257,-73.9045052,"(40.830626, -73.904505)",EAST 168 STREET,FULTON AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3139607,LIVERY VEHICLE,LIVERY VEHICLE,UNKNOWN,,
12/18/2014,8:38,BROOKLYN,11216,40.6725296,-73.9502515,"(40.67253, -73.950251)",STERLING PLACE,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Illness,Illness,Fell Asleep,,3139757,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
12/19/2014,13:30,BRONX,10468,40.8635752,-73.9004521,"(40.863575, -73.900452)",JEROME AVENUE,WEST 192 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3140169,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/21/2014,6:23,QUEENS,11691,40.597787,-73.7530478,"(40.597787, -73.753048)",PLAINVIEW AVENUE,BEACH 19 STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Fell Asleep,Fell Asleep,,,3140752,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/20/2014,11:00,BRONX,10452,40.8319738,-73.9234891,"(40.831974, -73.923489)",RIVER AVENUE,EAST 165 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,,,3141080,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,UNKNOWN,,
12/23/2014,0:30,MANHATTAN,10011,40.7336114,-73.9995562,"(40.733611, -73.999556)",AVENUE OF THE AMERICAS,GREENWICH AVENUE,,0,0,0,0,0,0,0,0,Physical Disability,Fatigued/Drowsy,Fatigued/Drowsy,,,3141548,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/23/2014,11:20,MANHATTAN,10022,40.7606005,-73.9643142,"(40.760601, -73.964314)",2 AVENUE,EAST 59 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Other Vehicular,,,3141625,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/22/2014,20:44,BRONX,10463,40.8726198,-73.9046763,"(40.87262, -73.904676)",WEST KINGSBRIDGE ROAD,HEATH AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Fatigued/Drowsy,,,3141785,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/22/2014,13:10,QUEENS,11358,40.7601275,-73.8030722,"(40.760128, -73.803072)",163 STREET,SANFORD AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,Traffic Control Disregarded,,,3142121,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/22/2014,18:30,STATEN ISLAND,10305,40.5907529,-74.0883648,"(40.590753, -74.088365)",HYLAN BOULEVARD,BURGHER AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inexperience,Lost Consciousness,,,3142230,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/24/2014,4:24,MANHATTAN,10022,40.7595778,-73.9680255,"(40.759578, -73.968025)",EAST 56 STREET,3 AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Outside Car Distraction,Outside Car Distraction,,,3142290,PICK-UP TRUCK,PASSENGER VEHICLE,PICK-UP TRUCK,,
12/25/2014,3:30,MANHATTAN,10011,40.7428639,-74.0039696,"(40.742864, -74.00397)",9 AVENUE,WEST 17 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Other Vehicular,Other Vehicular,,,3142825,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/28/2014,3:17,MANHATTAN,10034,40.8691471,-73.9221411,"(40.869147, -73.922141)",WEST 207 STREET,SEAMAN AVENUE,,0,0,0,0,0,0,0,0,Failure to Keep Right,Driver Inexperience,Driver Inexperience,Driver Inexperience,,3143970,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/27/2014,20:00,BRONX,10461,40.8391077,-73.8329069,"(40.839108, -73.832907)",CODDINGTON AVENUE,MAYFLOWER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3144002,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/28/2014,2:10,BROOKLYN,11235,40.579601,-73.954439,"(40.579601, -73.954439)",BRIGHTON 14 STREET,CORBIN PLACE,,0,0,0,0,0,0,0,0,Other Electronic Device,Other Electronic Device,Other Electronic Device,,,3144033,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/30/2014,9:00,MANHATTAN,10128,40.7804368,-73.949882,"(40.780437, -73.949882)",EAST 90 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,3144849,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,MOTORCYCLE,SPORT UTILITY / STATION WAGON
